Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBgn0039155	2490	751	893	81	37	54	1426	1319	1436	47	59	75	726.91	1394	60	0.042	-4.574	1.38203246996034e-115	1.13354303186147e-111	0.0172	0.0175
FBgn0003360	14882	3935	4763	1492	576	640	8524	6910	7657	872	912	888	4293.89	7697	891	0.116	-3.112	1.32267726984897e-67	3.61619965576708e-64	0.0192	0.025
FBgn0039827	767	320	331	46	14	28	439	562	532	27	22	39	270.21	511	29	0.057	-4.125	1.43697115257118e-62	2.94650934834721e-59	0.0249	0.0296
FBgn0035085	1895	671	787	314	133	150	1085	1178	1265	184	210	208	688.53	1176	201	0.17	-2.557	4.4280861255493e-53	7.26383248035108e-50	0.0154	0.0178
FBgn0034736	712	282	257	51	25	28	408	495	413	30	40	39	237.4	439	36	0.08	-3.638	4.70518365762044e-50	6.43198605996714e-47	0.0257	0.0322
FBgn0029896	1627	531	501	302	100	116	932	932	805	177	158	161	527.6	890	165	0.187	-2.421	9.34572666482271e-47	1.09505214435537e-43	0.0155	0.0198
FBgn0034897	2877	964	982	725	274	263	1648	1693	1579	424	434	365	1023.66	1640	408	0.249	-2.007	3.61797256335257e-41	3.70932637057723e-38	0.0135	0.0166
FBgn0029167	10401	3816	3822	2347	937	924	5957	6701	6144	1372	1483	1283	3823.41	6267	1379	0.22	-2.184	1.34707020498837e-39	1.10486698213146e-36	0.0178	0.0241
FBgn0038832	853	252	289	129	52	65	489	443	465	75	82	90	273.94	466	82	0.176	-2.508	7.44344990816808e-36	5.55010692243587e-33	0.02	0.0291
FBgn0036821	1441	498	457	382	112	147	825	874	735	223	177	204	506.53	811	201	0.251	-1.997	1.12304484950564e-31	7.67601154637108e-29	0.0166	0.0201
FBgn0264753	351	131	146	42	11	19	201	230	235	25	17	26	122.36	222	23	0.105	-3.245	3.38027240159859e-30	1.9803567312794e-27	0.0338	0.0479
FBgn0024288	202	73	73	7	6	4	116	128	117	4	9	6	63.4	120	6	0.049	-4.359	1.48862515042037e-28	8.13980232249861e-26	0.0461	0.0594
FBgn0085359	266	48	85	11	2	1	152	84	137	6	3	1	64.05	124	3	0.035	-4.817	2.37927129617711e-26	1.14792842183792e-23	0.0665	0.0589
FBgn0259715	2277	879	1073	492	294	283	1304	1544	1725	288	465	393	953.08	1524	382	0.249	-2.006	7.22243724938324e-25	3.11781212207586e-22	0.0237	0.0167
FBgn0037754	871	233	223	170	54	61	499	409	358	99	85	85	256.01	422	90	0.214	-2.224	8.98282171936697e-25	3.68385518711239e-22	0.0251	0.0303
FBgn0030041	288	93	117	41	10	15	165	163	188	24	16	21	96.16	172	20	0.123	-3.029	2.03011092373835e-24	7.92903323642951e-22	0.0367	0.053
FBgn0000406	787	261	385	167	60	97	451	458	619	98	95	135	309.21	509	109	0.214	-2.227	5.94330994299863e-24	2.11943600662934e-21	0.027	0.0269
FBgn0023479	9584	3082	2984	3053	1145	1175	5489	5412	4797	1785	1812	1631	3487.79	5233	1743	0.333	-1.586	2.74724944684389e-23	8.66651537038984e-21	0.0171	0.0233
FBgn0040091	2714	899	1211	1002	388	416	1555	1579	1947	586	614	577	1142.89	1694	592	0.35	-1.514	6.30907684196246e-23	1.84810886634915e-20	0.0151	0.0166
FBgn0040099	3002	785	942	952	221	268	1719	1378	1514	557	350	372	981.78	1537	426	0.279	-1.841	2.54879928647996e-21	7.20870749920987e-19	0.0241	0.0166
FBgn0026562	102439	47109	59862	18039	10108	12172	58674	82725	96235	10547	15998	16895	46845.53	79211	14480	0.183	-2.452	7.72103141796418e-19	2.11092998967141e-16	0.0495	0.0365
