Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBgn0035076	40	9	20	77	33	47	23	16	32	45	52	65	38.89	24	54	2.259	1.176	0.000716931642559887	0.0125646866074278	0.0521	0.0623
FBgn0000043	44136	16052	17308	65571	29782	34401	25280	28188	27824	38339	47136	47748	35752.49	27097	44408	1.639	0.713	0.000793866035971178	0.0138243932633452	0.0322	0.0354
FBgn0037028	562	141	189	783	244	363	322	248	304	458	386	504	370.19	291	449	1.536	0.619	0.000803148129323822	0.0139564003320212	0.0211	0.0239
FBgn0032140	3419	1164	1270	5060	1681	2074	1958	2044	2042	2959	2660	2879	2423.62	2015	2833	1.407	0.493	0.000806233566316748	0.0139803968518604	0.015	0.0203
FBgn0261258	4268	1254	1154	5814	1873	2205	2445	2202	1855	3399	2964	3061	2654.36	2167	3141	1.449	0.535	0.000831437373294208	0.0143567354437034	0.0179	0.021
FBgn0002543	1431	637	536	2178	909	955	820	1119	862	1273	1439	1326	1139.59	934	1346	1.445	0.531	0.000837372458500483	0.0144288422365987	0.017	0.0166
FBgn0085339	2334	702	745	2767	1157	1224	1337	1233	1198	1618	1831	1699	1485.86	1256	1716	1.363	0.447	0.000859126782500816	0.0147417528662588	0.0121	0.0173
FBgn0263121	328	25	121	745	255	165	188	44	195	436	404	229	249.08	142	356	2.485	1.313	0.000881037644605447	0.0149922629897383	0.1037	0.0307
FBgn0039538	148	52	48	220	92	134	85	91	77	129	146	186	118.91	84	154	1.805	0.852	0.00089806282243388	0.0152188249371956	0.0361	0.0483
FBgn0029856	400	81	133	750	182	206	229	142	214	439	288	286	266.28	195	338	1.726	0.787	0.000932964435262573	0.0156806850369337	0.0358	0.0294
FBgn0030662	1296	514	517	1749	787	926	742	903	831	1023	1246	1285	1004.92	825	1185	1.436	0.522	0.000955650255006705	0.0160291275901125	0.0166	0.0166
FBgn0035390	1960	604	694	2598	984	1036	1123	1061	1116	1519	1557	1438	1302.22	1100	1505	1.368	0.452	0.000957759619785394	0.0160317232683261	0.0125	0.0169
FBgn0030343	2267	1009	937	3083	1546	1759	1298	1772	1506	1803	2447	2441	1877.93	1525	2230	1.463	0.549	0.000965384762499877	0.0160936703699675	0.0191	0.0185
FBgn0001223	399	170	196	640	269	383	229	299	315	374	426	532	362.28	281	444	1.589	0.668	0.000968807070998036	0.0161179626700322	0.0256	0.0243
FBgn0030305	816	259	329	1178	492	464	467	455	529	689	779	644	593.76	484	704	1.455	0.541	0.000980178199997954	0.0162086009603217	0.0172	0.0188
FBgn0031018	58	24	13	122	42	46	33	42	21	71	66	64	49.65	32	67	2.097	1.069	0.000980183623057737	0.0162086009603217	0.0493	0.0612
FBgn0034029	855	256	322	1291	405	491	490	450	518	755	641	682	589.04	486	693	1.428	0.514	0.00101947284477717	0.016756946438602	0.0155	0.0188
FBgn0030433	652	251	324	1078	416	467	373	441	521	630	658	648	545.33	445	645	1.459	0.545	0.00103166746036036	0.0169234730197513	0.0174	0.0194
FBgn0037240	3383	973	938	4558	1420	1638	1938	1709	1508	2665	2247	2274	2056.7	1718	2395	1.393	0.478	0.00103444071038899	0.0169350952227754	0.0147	0.0191
FBgn0000928	933	398	407	1385	621	667	534	699	654	810	983	926	767.67	629	906	1.444	0.53	0.00107036627591606	0.0174189368949672	0.0171	0.0173
FBgn0052056	1675	678	771	2389	1020	1344	959	1191	1239	1397	1614	1865	1377.68	1130	1625	1.441	0.527	0.0011007121729027	0.0178197544723657	0.0177	0.017
FBgn0264895	536	138	134	787	228	279	307	242	215	460	361	387	328.84	255	403	1.57	0.651	0.00109725166112253	0.0178197544723657	0.0248	0.0256
FBgn0032956	5394	1342	1413	8674	2317	2385	3090	2357	2272	5072	3667	3310	3294.46	2573	4016	1.561	0.642	0.00110679201577997	0.0178698978610773	0.0273	0.0228
FBgn0250906	3552	1568	1773	5518	2585	2995	2034	2753	2850	3226	4091	4157	3185.47	2546	3825	1.503	0.588	0.00111123861571016	0.0179064422908737	0.0229	0.0225
FBgn0029664	1026	331	384	1527	482	608	588	581	617	893	763	844	714.3	595	833	1.402	0.488	0.00111914409476471	0.0179632482686108	0.0143	0.0176
FBgn0011259	642	179	161	1056	283	304	368	314	259	617	448	422	404.69	314	496	1.578	0.658	0.00112816314489738	0.0180374154277745	0.0263	0.0226
FBgn0031538	287	116	149	456	216	269	164	204	240	267	342	373	264.91	203	327	1.623	0.699	0.00115099046731325	0.0183665832935862	0.028	0.0298
FBgn0032422	45	22	20	86	59	50	26	39	32	50	93	69	51.6	32	71	2.22	1.151	0.00117717634080106	0.0187479618393209	0.0618	0.0612
FBgn0035091	774	188	255	1102	358	390	443	330	410	644	567	541	489.28	394	584	1.475	0.561	0.00119052173508896	0.0189237582775188	0.019	0.0204
FBgn0025641	1172	491	458	1569	771	836	671	862	736	917	1220	1160	927.96	756	1099	1.454	0.54	0.00128180490638093	0.0202180073887238	0.0187	0.0167
FBgn0031148	3839	1452	1836	5201	2606	3262	2199	2550	2952	3041	4124	4528	3232.22	2567	3898	1.519	0.603	0.00128718671128799	0.0202251061417319	0.0247	0.0227
FBgn0031816	247	92	109	369	176	203	141	162	175	216	279	282	209.05	159	259	1.624	0.7	0.00132610383520615	0.0207570680464901	0.0277	0.0349
FBgn0030318	4081	1239	1397	5029	2116	2269	2337	2176	2246	2940	3349	3149	2699.63	2253	3146	1.395	0.481	0.00138258037954864	0.021477129305034	0.0157	0.0212
FBgn0001122	2180	501	457	3309	837	939	1249	880	735	1935	1325	1303	1237.65	955	1521	1.59	0.669	0.00141566839171653	0.0219365090387403	0.0305	0.0168
FBgn0020391	327	122	145	507	227	223	187	214	233	296	359	310	266.64	211	322	1.526	0.61	0.00141750180328364	0.0219365090387403	0.0214	0.0296
FBgn0037896	107	41	35	188	69	85	61	72	56	110	109	118	87.78	63	112	1.784	0.835	0.00144011220383416	0.0222444450015966	0.0347	0.0545
FBgn0001206	1027	323	356	1306	522	583	588	567	572	764	826	809	687.79	576	800	1.386	0.47	0.00145320393357049	0.0224044711713255	0.0138	0.0178
FBgn0034249	870	255	362	1141	491	556	498	448	582	667	777	772	624	509	739	1.447	0.533	0.0014717751917237	0.022648217865887	0.0181	0.0184
FBgn0032421	202	88	119	429	143	210	116	155	191	251	226	291	205.03	154	256	1.689	0.756	0.00148110681106666	0.0227491349520014	0.0339	0.0353
FBgn0052436	572	252	212	938	363	365	328	443	341	548	575	507	456.76	371	543	1.475	0.561	0.0015470199705077	0.0235848657957326	0.0197	0.0212
FBgn0034950	142	51	49	248	85	102	81	90	79	145	135	142	111.8	83	141	1.695	0.761	0.00155116196310245	0.0236041380730359	0.0302	0.0495
FBgn0031769	2288	765	827	2966	1143	1254	1311	1343	1329	1734	1809	1741	1544.52	1328	1761	1.326	0.408	0.00158337974297625	0.0239626255352208	0.0111	0.0175
FBgn0034403	99	26	45	225	55	79	57	46	72	132	87	110	83.83	58	110	1.898	0.925	0.00158348488662395	0.0239626255352208	0.0461	0.055
FBgn0031888	4553	1570	1714	6350	2295	2819	2608	2757	2755	3713	3632	3913	3229.68	2707	3753	1.387	0.472	0.00163794041821029	0.0246211477112141	0.0157	0.0227
FBgn0034013	2508	956	927	3251	1374	1558	1437	1679	1490	1901	2175	2162	1807.24	1535	2079	1.355	0.438	0.00166085136808249	0.0248582170091471	0.0132	0.0183
FBgn0031738	2058	648	609	2852	918	1023	1179	1138	979	1668	1453	1420	1306.01	1099	1514	1.377	0.462	0.00166534030768438	0.0248800021923994	0.0146	0.0169
FBgn0263118	680	201	212	928	318	374	389	353	341	543	503	519	441.38	361	522	1.441	0.527	0.00174970056864193	0.0259512550886097	0.0175	0.0216
FBgn0035203	1165	459	538	1636	716	905	667	806	865	957	1133	1256	947.35	779	1115	1.433	0.519	0.00180316954007508	0.0266479217435961	0.0185	0.0167
FBgn0063494	2846	797	1008	4012	1239	1449	1630	1400	1620	2346	1961	2011	1828.01	1550	2106	1.359	0.442	0.00185465862028438	0.0272614874615994	0.0138	0.0184
FBgn0026150	1539	547	607	2124	811	919	881	961	976	1242	1284	1276	1103.15	939	1267	1.351	0.434	0.0018758953054461	0.0275243171650607	0.0128	0.0166
FBgn0026415	69	19	32	129	57	53	40	33	51	75	90	74	60.59	41	80	1.918	0.94	0.00194666720569896	0.0284608991464222	0.0445	0.0597
FBgn0083983	167	27	54	338	82	88	96	47	87	198	130	122	113.24	77	150	1.937	0.954	0.0019582054444548	0.0285786495648012	0.0568	0.0487
FBgn0264305	1879	731	694	2737	955	1139	1076	1284	1116	1600	1511	1581	1361.38	1159	1564	1.353	0.436	0.00201325092601797	0.0292778086794315	0.0134	0.017
FBgn0040308	1269	375	475	1779	597	689	727	659	764	1040	945	956	848.39	717	980	1.369	0.453	0.00202238589287493	0.0293586001652392	0.014	0.0169
FBgn0051163	17	4	8	40	16	16	10	7	13	23	25	22	16.76	10	23	2.366	1.243	0.0020586668473566	0.0297798685749892	0.0439	0.0614
FBgn0031070	1007	465	492	1447	777	857	577	817	791	846	1230	1190	908.26	728	1089	1.497	0.582	0.00213121080128287	0.0307101994662466	0.0243	0.0168
FBgn0013720	563	190	244	767	325	391	322	334	392	448	514	543	425.65	349	502	1.436	0.523	0.00220788911667617	0.0316592771590524	0.0179	0.0221
FBgn0051495	79	18	32	159	56	48	45	32	51	93	89	67	62.75	43	83	1.925	0.945	0.00222748806198184	0.0318845673374782	0.0483	0.0591
FBgn0261555	161	49	47	247	94	97	92	86	76	144	149	135	113.61	85	143	1.671	0.74	0.00231686484257327	0.0329911899978924	0.0314	0.0491
FBgn0013765	4723	1550	1601	6758	2228	2535	2705	2722	2574	3951	3526	3519	3166.16	2667	3665	1.375	0.459	0.00233612212766469	0.0331503005036432	0.0159	0.0225
FBgn0260431	65	14	22	117	40	43	37	25	35	68	63	60	48.1	32	64	1.928	0.947	0.00236831434970833	0.0335490747777335	0.0443	0.0613
FBgn0035167	107	55	51	211	80	127	61	97	82	123	127	176	111.02	80	142	1.805	0.852	0.00243848621047708	0.0342821505738515	0.0442	0.05
FBgn0038043	591	195	238	744	342	425	339	342	383	435	541	590	438.29	355	522	1.469	0.555	0.00242537418074868	0.0342821505738515	0.0211	0.0217
FBgn0039125	1559	604	733	2188	992	1094	893	1061	1178	1279	1570	1518	1249.96	1044	1456	1.396	0.482	0.00243290219772573	0.0342821505738515	0.0171	0.0168
FBgn0085446	7165	2348	2212	8638	3696	4278	4104	4123	3556	5051	5850	5938	4770.19	3928	5613	1.428	0.514	0.00247751680983505	0.0347360561953284	0.0204	0.0258
FBgn0050502	25	13	9	49	23	36	14	23	14	29	36	50	27.77	17	38	2.252	1.171	0.0024913749907907	0.0347648702584231	0.0584	0.0625
FBgn0053105	1060	191	316	1596	471	450	607	335	508	933	745	625	625.63	483	768	1.582	0.661	0.00249166062827876	0.0347648702584231	0.0323	0.0183
FBgn0030456	1108	392	409	1456	582	654	635	688	658	851	921	908	776.78	660	893	1.354	0.437	0.00250719822252877	0.0349134801717843	0.0134	0.0172
FBgn0053138	2153	912	1059	2996	1484	1685	1233	1601	1702	1752	2349	2339	1829.39	1512	2147	1.42	0.506	0.00256793256883855	0.0356986151349386	0.0195	0.0184
FBgn0030051	44	15	17	63	44	46	25	26	27	37	70	64	41.53	26	57	2.11	1.077	0.00258802682331049	0.0358564121702578	0.0586	0.0622
FBgn0029970	228	70	70	336	113	151	131	123	113	196	179	210	158.49	122	195	1.59	0.669	0.00262063779746875	0.0362470003622912	0.0276	0.0412
FBgn0032881	365	102	125	537	165	223	209	179	201	314	261	310	245.63	196	295	1.499	0.584	0.00265113724184391	0.0365455927018551	0.0221	0.0312
FBgn0032805	337	91	92	625	156	155	193	160	148	365	247	215	221.37	167	276	1.653	0.725	0.00271280383187614	0.0372932502230602	0.0364	0.0332
FBgn0264816	161	44	60	245	88	115	92	77	96	143	139	160	118.01	88	147	1.652	0.724	0.00271712830363886	0.0372932502230602	0.0312	0.0483
