Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0087621	32132	11581	8259	10607	3567	3151	18828	19547	13033	6235	5531	4370	11257.2	17136	5379	0.314	-1.672	8.65181773901947e-07	0.000114404797449645	0.0788	0.0938
FBtr0111028	906	147	142	72	46	58	531	248	224	42	71	80	199.53	334	64	0.191	-2.387	8.68929546138264e-07	0.000114404797449645	0.1451	0.1437
FBtr0073339	2093	490	684	675	197	192	1226	827	1079	397	305	266	683.55	1044	323	0.31	-1.691	9.35609843861852e-07	0.000122284889519637	0.0792	0.0955
FBtr0113113	1036	245	293	234	89	93	607	414	462	138	138	129	314.58	494	135	0.273	-1.875	9.70493164620884e-07	0.000125925004389142	0.0945	0.1233
FBtr0112851	2172	620	628	735	213	187	1273	1046	991	432	330	259	721.97	1103	340	0.309	-1.693	9.96209088570077e-07	0.000128331798129034	0.0799	0.0943
FBtr0081211	214	140	102	35	18	32	125	236	161	21	28	44	102.59	174	31	0.176	-2.505	1.05216777910819e-06	0.000134572258947937	0.153	0.1691
FBtr0086583	104	187	114	19	18	18	61	316	180	11	28	25	103.42	186	21	0.113	-3.14	1.0818642392896e-06	0.000136421556821969	0.233	0.1691
FBtr0089361	1070	395	364	354	105	126	627	667	574	208	163	175	402.28	623	182	0.293	-1.771	1.07512912202706e-06	0.000136421556821969	0.0862	0.1129
FBtr0074555	88	179	143	45	15	13	52	302	226	26	23	18	107.85	193	22	0.119	-3.07	1.17849755160358e-06	0.000144535459993244	0.2285	0.1679
FBtr0306556	753	192	247	208	57	63	441	324	390	122	88	87	242.18	385	99	0.259	-1.946	1.28781797552194e-06	0.000156868494351673	0.103	0.1352
FBtr0113011	482	201	142	149	32	39	282	339	224	88	50	54	172.84	282	64	0.229	-2.124	1.37589054668902e-06	0.000166464163033876	0.1204	0.1502
FBtr0087295	2017	574	676	724	218	235	1182	969	1067	426	338	326	717.82	1073	363	0.339	-1.56	2.17730265920132e-06	0.000249915265484993	0.0728	0.0944
FBtr0339643	9209	3698	3926	4619	616	929	5396	6242	6195	2715	955	1288	3798.6	5944	1653	0.278	-1.845	2.38048286598295e-06	0.000268081296844595	0.1031	0.0864
FBtr0306107	2740	1111	892	569	447	405	1606	1875	1408	334	693	562	1079.59	1630	530	0.324	-1.624	2.96237665915357e-06	0.000331526977867524	0.0815	0.0879
FBtr0078191	6756	1661	1732	1965	769	825	3959	2803	2733	1155	1192	1144	2164.49	3165	1164	0.368	-1.444	3.48093339459484e-06	0.000387140331451026	0.0664	0.0849
FBtr0113190	89	22	22	12	4	7	52	37	35	7	6	10	24.49	41	8	0.183	-2.447	4.01086209302835e-06	0.000443324053319541	0.1236	0.1663
FBtr0087789	449	150	170	108	42	59	263	253	268	63	65	82	165.83	261	70	0.268	-1.901	4.29267570118208e-06	0.000466958141980813	0.1065	0.1519
FBtr0273370	3630	1917	1451	958	712	629	2127	3236	2290	563	1104	872	1698.62	2551	846	0.331	-1.593	4.30292044157457e-06	0.000466958141980813	0.0816	0.0851
FBtr0290077	1482	795	772	228	237	282	868	1342	1218	134	367	391	720.17	1143	297	0.259	-1.946	4.44683144712897e-06	0.000479668457182478	0.1186	0.0944
FBtr0078083	3964	778	909	1152	286	424	2323	1313	1434	677	443	588	1129.82	1690	569	0.337	-1.568	4.72324262345751e-06	0.000506433427638505	0.0797	0.0874
FBtr0302645	1514	642	414	557	178	188	887	1084	653	327	276	261	581.36	875	288	0.33	-1.6	5.1245277475026e-06	0.000541014436909785	0.0822	0.0999
FBtr0302896	389	119	131	96	34	35	228	201	207	56	53	49	132.2	212	53	0.249	-2.006	5.13640423738766e-06	0.000541014436909785	0.1188	0.1607
FBtr0329957	1727	846	995	765	322	355	1012	1428	1570	450	499	492	908.55	1337	480	0.36	-1.476	5.37984963696481e-06	0.000560067369764487	0.0712	0.0901
FBtr0087390	1565	481	607	602	195	219	917	812	958	354	302	304	607.78	896	320	0.358	-1.483	6.00250893212034e-06	0.000610687073514471	0.072	0.0986
FBtr0075204	605	229	200	194	65	65	355	387	316	114	101	90	226.93	353	102	0.29	-1.787	6.5603444300174e-06	0.000659941164965683	0.1007	0.1382
FBtr0082158	357	65	85	65	20	21	209	110	134	38	31	29	91.9	151	33	0.218	-2.196	6.68657692452693e-06	0.000668881823522788	0.1418	0.1715
FBtr0303857	32168	13610	11514	15661	3529	2867	18849	22971	18169	9206	5472	3976	13107.23	19996	6218	0.311	-1.685	7.68102750518557e-06	0.000764091547265849	0.0968	0.0951
FBtr0077234	5787	2197	2095	2058	925	1043	3391	3708	3306	1210	1434	1447	2415.92	3468	1364	0.393	-1.347	8.12500381927039e-06	0.000793886145156366	0.0629	0.085
FBtr0332203	2466	772	774	1029	303	259	1445	1303	1221	605	470	359	900.54	1323	478	0.362	-1.466	8.12998921034821e-06	0.000793886145156366	0.0733	0.0902
FBtr0301915	4064	1265	1125	1220	577	590	2381	2135	1775	717	895	818	1453.62	2097	810	0.386	-1.374	8.37137017029636e-06	0.000810258131185549	0.0651	0.0857
FBtr0079077	273	93	106	73	25	28	160	157	167	43	39	39	100.79	161	40	0.25	-1.998	8.53726629045838e-06	0.00082187252794058	0.1209	0.1694
FBtr0070393	620	205	228	153	71	86	363	346	360	90	110	119	231.4	356	106	0.298	-1.748	8.6157009623515e-06	0.00082498792209554	0.0989	0.1373
FBtr0088549	2270	208	201	230	91	85	1330	351	317	135	141	118	398.76	666	131	0.197	-2.345	9.39955230295161e-06	0.000895257359237508	0.1792	0.1131
FBtr0290327	1622	656	671	707	164	297	950	1107	1059	416	254	412	699.71	1039	361	0.348	-1.523	9.75785102870232e-06	0.000924466034497057	0.0799	0.095
FBtr0080565	3579	732	977	1258	301	371	2097	1235	1542	739	467	515	1099.18	1625	574	0.353	-1.5	9.91871764411474e-06	0.000934760832292203	0.0785	0.0877
FBtr0081352	681	241	215	255	55	63	399	407	339	150	85	87	244.6	382	107	0.284	-1.814	1.05779492562442e-05	0.000976333811249012	0.1096	0.1347
FBtr0082183	2740	1006	1025	1033	290	569	1606	1698	1617	607	450	789	1127.83	1640	615	0.375	-1.414	1.08047534294234e-05	0.000992153409780795	0.0704	0.0874
FBtr0072864	3477	897	1003	1324	385	448	2037	1514	1583	778	597	621	1188.44	1711	665	0.389	-1.362	1.10735911944113e-05	0.00101165165268943	0.0657	0.087
FBtr0343580	1332	618	502	500	230	207	780	1043	792	294	357	287	592.22	872	313	0.358	-1.48	1.22154450510573e-05	0.00111030334560524	0.0768	0.0994
FBtr0084054	62	18	20	9	3	7	36	30	32	5	5	10	19.65	33	7	0.196	-2.35	1.31623867008265e-05	0.00119033179931818	0.1173	0.1603
FBtr0086617	44	18	32	7	3	7	26	30	50	4	5	10	20.86	35	6	0.17	-2.553	1.33282548746374e-05	0.00119927503409677	0.1446	0.1611
FBtr0340241	107	131	106	30	21	22	63	221	167	18	33	31	88.63	150	27	0.178	-2.492	1.37153914371768e-05	0.00122182984613974	0.1923	0.1729
FBtr0308642	37	15	10	5	1	4	22	25	16	3	2	6	12.14	21	4	0.162	-2.623	1.43828721583611e-05	0.00126866851658923	0.1156	0.1474
FBtr0073269	6532	1621	1471	2434	291	365	3827	2736	2321	1431	451	506	1878.81	2961	796	0.269	-1.892	1.50769416693671e-05	0.00130428677278854	0.1283	0.085
FBtr0306255	2465	881	841	988	326	440	1444	1487	1327	581	505	610	992.49	1419	565	0.399	-1.327	1.50552736756565e-05	0.00130428677278854	0.0642	0.0889
FBtr0070457	2875	973	879	1230	375	425	1685	1642	1387	723	581	589	1101.31	1571	631	0.402	-1.314	1.62348581945741e-05	0.00137123288128322	0.0636	0.0877
FBtr0085377	345	177	186	141	46	53	202	299	294	83	71	74	170.35	265	76	0.289	-1.793	1.72282144102126e-05	0.00144830238135806	0.1099	0.1509
FBtr0080514	2118	566	348	298	210	233	1241	955	549	175	326	323	594.91	915	275	0.299	-1.743	1.74813200567569e-05	0.00146271269596397	0.1096	0.0992
FBtr0073487	3493	233	368	318	158	155	2047	393	581	187	245	215	611.27	1007	216	0.214	-2.227	2.13134560257196e-05	0.00175063643851622	0.1784	0.0984
FBtr0307057	348	183	272	85	60	73	204	309	429	50	93	101	197.71	314	81	0.258	-1.956	2.33422915342578e-05	0.00189125372041819	0.1355	0.1446
FBtr0111027	493	112	122	61	46	45	289	189	193	36	71	62	140	224	56	0.249	-2.004	2.35209509087761e-05	0.00189714480618263	0.1395	0.1585
FBtr0299523	809	374	698	334	138	196	474	631	1101	196	214	272	481.48	735	227	0.309	-1.693	2.42583444171303e-05	0.00193053295614727	0.1068	0.1062
FBtr0100595	654	213	250	191	64	109	383	360	395	112	99	151	249.98	379	121	0.319	-1.649	2.47913836598671e-05	0.00196422352129902	0.0992	0.1338
FBtr0339144	796	211	143	177	76	45	466	356	226	104	118	62	222.08	349	95	0.271	-1.883	2.52881245437668e-05	0.00197733256803794	0.1287	0.139
FBtr0308631	819	267	212	127	103	98	480	451	335	75	160	136	272.56	422	124	0.29	-1.784	2.61865060169709e-05	0.00203867642060818	0.1168	0.1298
FBtr0089583	4338	2283	2450	2994	528	525	2542	3853	3866	1760	819	728	2261.34	3420	1102	0.323	-1.631	2.64950109544243e-05	0.0020537647885278	0.1027	0.085
FBtr0332042	1918	701	584	656	251	345	1124	1183	922	386	389	478	746.98	1076	418	0.388	-1.366	2.70965884591533e-05	0.00209134272823103	0.0719	0.0936
FBtr0345487	342	117	96	82	39	26	200	197	151	48	60	36	115.68	183	48	0.263	-1.926	2.88604614633195e-05	0.00219904435303063	0.1304	0.1652
FBtr0082039	75	122	191	10	23	18	44	206	301	6	36	25	102.96	184	22	0.118	-3.081	2.92898554270025e-05	0.00222230572574537	0.3129	0.1693
FBtr0336736	303	206	155	99	59	41	178	348	245	58	91	57	162.73	257	69	0.268	-1.9	3.01308022293659e-05	0.0022764647456499	0.1305	0.1529
FBtr0076541	284	49	60	46	12	24	166	83	95	27	19	33	70.45	115	26	0.229	-2.124	3.10669097441938e-05	0.00233732809193082	0.1529	0.1764
FBtr0290076	3256	826	756	1132	373	378	1908	1394	1193	665	578	524	1043.83	1498	589	0.393	-1.346	3.15147834120805e-05	0.00236110339655529	0.0716	0.0882
FBtr0078811	428	112	78	60	38	33	251	189	123	35	59	46	117.14	188	47	0.246	-2.026	3.18497474027437e-05	0.00237625657080637	0.1458	0.1647
FBtr0340709	636	101	140	129	37	53	373	170	221	76	57	74	161.79	255	69	0.271	-1.886	3.37361946344946e-05	0.00250655726607992	0.1313	0.1527
FBtr0084447	406	129	105	92	6	41	238	218	166	54	9	57	123.59	207	40	0.197	-2.346	3.39735626517497e-05	0.00251376286298442	0.198	0.163
FBtr0330380	250	191	165	94	45	49	146	322	260	55	70	68	153.7	243	64	0.265	-1.916	3.55268743550432e-05	0.00261787741646668	0.1348	0.1552
FBtr0085139	162	130	170	65	21	42	95	219	268	38	33	58	118.6	194	43	0.223	-2.167	3.79843490711948e-05	0.00273151708622014	0.1701	0.1647
FBtr0309828	1663	834	699	379	305	353	974	1408	1103	223	473	490	778.4	1162	395	0.339	-1.56	3.79377139777625e-05	0.00273151708622014	0.0967	0.0928
FBtr0289981	1327	588	544	653	171	254	778	992	858	384	265	352	604.95	876	334	0.382	-1.388	3.84174028657836e-05	0.00274227108079647	0.0769	0.0988
FBtr0310660	187	73	153	17	18	35	110	123	241	10	28	49	93.44	158	29	0.179	-2.483	3.84401899519666e-05	0.00274227108079647	0.2159	0.1715
FBtr0303994	215	58	53	45	21	15	126	98	84	26	33	21	64.55	103	27	0.258	-1.952	4.07754836795172e-05	0.00289732464589458	0.1306	0.1774
FBtr0332500	3925	1171	1050	1639	436	563	2300	1976	1657	963	676	781	1392.25	1978	807	0.408	-1.293	4.24421870480798e-05	0.00299200709166503	0.0687	0.0859
FBtr0079648	763	90	244	167	62	42	447	152	385	98	96	58	206.1	328	84	0.257	-1.961	4.9224956657858e-05	0.00341636462757987	0.15	0.1424
FBtr0077707	233	134	119	105	30	26	137	226	188	62	47	36	115.8	184	48	0.266	-1.909	5.19025098118676e-05	0.00357531197736714	0.1381	0.1653
FBtr0307520	3761	1561	1378	1213	655	837	2204	2635	2175	713	1016	1161	1650.41	2338	963	0.412	-1.28	5.38846731130862e-05	0.00369677761211847	0.0694	0.0852
FBtr0075811	8923	3572	3317	2776	1669	1857	5228	6029	5234	1632	2588	2575	3881.13	5497	2265	0.412	-1.28	5.7412183601555e-05	0.00390883102497887	0.0703	0.0864
FBtr0085382	56	23	17	15	5	4	33	39	27	9	8	6	20.1	33	8	0.234	-2.093	6.5533659568637e-05	0.00436225170347961	0.117	0.1608
FBtr0076771	1119	510	535	350	242	200	656	861	844	206	375	277	536.51	787	286	0.363	-1.463	6.60053293179449e-05	0.00437737565469304	0.0903	0.1024
FBtr0085146	693	75	228	78	40	76	406	127	360	46	62	105	184.29	298	71	0.237	-2.077	6.81398346983225e-05	0.00448334414519927	0.1729	0.1473
FBtr0304997	1484	851	625	466	327	309	870	1436	986	274	507	429	750.28	1097	403	0.367	-1.447	7.14447226237687e-05	0.0046519607392771	0.09	0.0935
FBtr0087533	10009	3583	3867	3701	1795	2073	5865	6047	6102	2175	2783	2875	4308.04	6005	2611	0.435	-1.202	7.38538508952016e-05	0.00479140237003435	0.0641	0.087
FBtr0300599	1517	296	423	533	124	151	889	500	668	313	192	209	461.83	686	238	0.349	-1.52	7.45962990395894e-05	0.00482209866643642	0.0989	0.1076
FBtr0073393	53	16	22	9	5	7	31	27	35	5	8	10	19.25	31	8	0.236	-2.083	8.08018367672097e-05	0.00516727746126306	0.1134	0.1595
FBtr0072410	102	65	48	37	16	10	60	110	76	22	25	14	50.94	82	20	0.25	-1.998	8.30129490770343e-05	0.00523390797948372	0.1446	0.1779
FBtr0308627	539	298	216	111	96	98	316	503	341	65	149	136	251.61	387	117	0.3	-1.737	8.26966428617263e-05	0.00523390797948372	0.1266	0.1336
FBtr0306244	692	177	204	184	59	102	405	299	322	108	91	141	227.87	342	113	0.332	-1.591	8.42071907184314e-05	0.00527207677274207	0.1066	0.1379
FBtr0344824	764	49	188	119	37	9	448	83	297	70	57	12	161.14	276	46	0.17	-2.553	9.81617863044395e-05	0.00604015445212129	0.2672	0.1527
FBtr0072364	432	522	279	103	112	109	253	881	440	61	174	151	326.64	525	129	0.244	-2.036	0.000102204797110577	0.00626739416802053	0.1783	0.1219
FBtr0085423	917	329	349	231	119	188	537	555	551	136	185	261	370.73	548	194	0.352	-1.505	0.000111636037861392	0.00675898714050535	0.1009	0.1163
FBtr0088996	1160	386	538	275	192	237	680	651	849	162	298	329	494.71	727	263	0.36	-1.473	0.000111731274075147	0.00675898714050535	0.0976	0.1052
FBtr0309301	636	195	208	168	104	53	373	329	328	99	161	74	227.26	343	111	0.323	-1.632	0.000121221724449135	0.00723532065995401	0.1175	0.1381
FBtr0079708	1154	377	462	492	158	207	676	636	729	289	245	287	477.14	680	274	0.403	-1.312	0.000121897322954784	0.00725147330507761	0.0786	0.1064
FBtr0081354	1294	440	364	557	145	184	758	743	574	327	225	255	480.45	692	269	0.39	-1.358	0.00012535017163227	0.00743218600413056	0.0846	0.1062
FBtr0078937	873	467	518	398	174	222	512	788	817	234	270	308	488.13	706	271	0.383	-1.383	0.00012721503994164	0.00750851711259503	0.0876	0.1057
FBtr0335012	1820	627	518	485	298	320	1066	1058	817	285	462	444	688.85	980	397	0.404	-1.309	0.000134804275981776	0.00788825282918198	0.08	0.0954
FBtr0302396	428	15	16	31	5	4	251	25	25	18	8	6	55.48	100	11	0.108	-3.205	0.000151510149204968	0.00872328209538312	0.4087	0.178
FBtr0089649	568	108	81	136	30	19	333	182	128	80	47	26	132.62	214	51	0.241	-2.056	0.000152860750561436	0.00877283525497782	0.1872	0.1602
FBtr0303787	1431	611	444	551	276	210	839	1031	701	324	428	291	602.25	857	348	0.406	-1.302	0.00015750474346691	0.0090024267243269	0.0806	0.0989
FBtr0074276	7023	2409	2575	3161	1418	1072	4115	4066	4063	1858	2199	1487	2964.67	4081	1848	0.453	-1.143	0.000159257059434202	0.00905287906739307	0.064	0.0854
FBtr0090022	5515	1720	1646	2795	735	715	3232	2903	2597	1643	1140	992	2084.37	2911	1258	0.433	-1.209	0.000161273225754534	0.00911164062470825	0.0713	0.0849
FBtr0344703	1224	533	466	703	81	159	717	900	735	413	126	221	518.59	784	253	0.325	-1.622	0.000161308504302051	0.00911164062470825	0.1243	0.1035
FBtr0335406	37	35	15	13	5	4	22	59	24	8	8	6	20.89	35	7	0.21	-2.25	0.000163330516747492	0.00913936322775187	0.1646	0.161
FBtr0089877	1391	371	390	498	162	209	815	626	615	293	251	290	481.74	685	278	0.405	-1.303	0.000169674176622152	0.00946475329157712	0.0811	0.1061
FBtr0302695	2436	590	601	1083	172	176	1427	996	948	637	267	244	753.16	1124	383	0.342	-1.55	0.00017285051176759	0.00961199150220644	0.1157	0.0934
FBtr0331931	84	40	56	38	10	11	49	68	88	22	16	15	43.03	68	18	0.268	-1.898	0.000180881119917742	0.00993514519400947	0.142	0.1766
FBtr0332529	1972	1114	1162	725	433	616	1156	1880	1834	426	671	854	1136.88	1623	650	0.401	-1.32	0.000187818178277763	0.0102846247713811	0.0858	0.0874
FBtr0345142	7839	1845	1901	3318	892	768	4593	3114	3000	1950	1383	1065	2517.62	3569	1466	0.411	-1.283	0.000195315510954731	0.0105979379974406	0.0823	0.0851
FBtr0302693	237	553	182	102	88	63	139	933	287	60	136	87	273.87	453	94	0.208	-2.263	0.00020230626691468	0.0108457964532164	0.2373	0.1299
FBtr0308034	623	213	199	177	78	111	365	360	314	104	121	154	236.25	346	126	0.364	-1.459	0.000203169257807716	0.0108595484486715	0.101	0.1364
FBtr0301450	546	392	317	128	119	142	320	662	500	75	185	197	323.08	494	152	0.307	-1.704	0.000215291384394447	0.0114053477188372	0.1399	0.1223
FBtr0308253	3051	1106	979	1661	477	422	1788	1867	1545	976	740	585	1250.1	1733	767	0.443	-1.174	0.000222396945309241	0.0117470197719978	0.0699	0.0866
FBtr0085209	499	166	234	134	74	98	292	280	369	79	115	136	211.88	314	110	0.348	-1.522	0.000242099991059481	0.0126755626897985	0.112	0.1413
FBtr0332930	648	207	151	236	71	62	380	349	238	139	110	86	217.03	322	112	0.348	-1.525	0.000247927210733074	0.0129428123480654	0.1136	0.1401
