Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0087617	150	130	129	786	413	390	78	195	182	401	567	484	317.73	152	484	3.435	1.78	6.43	1.27574890685632e-10	9.24970242262099e-09	0	0.0464	0.0505	0.0505	TRUE	NA
FBtr0299837	7634	2943	2209	20229	6711	6234	3951	4408	3112	10330	9215	7734	6458.32	3824	9093	2.369	1.244	6.404	1.51793721256107e-10	1.09607458071093e-08	0.027	0.0269	0.027	0.027	TRUE	NA
FBtr0110876	130	22	18	471	91	86	67	33	25	241	125	107	99.63	42	158	3.801	1.926	6.335	2.37830420685743e-10	1.66962617950455e-08	0.0024	0.0913	0.0473	0.0473	TRUE	NA
FBtr0110925	63	26	37	851	123	165	33	39	52	435	169	205	155.3	41	270	6.177	2.627	6.332	2.42475720527043e-10	1.6955090797802e-08	0.1554	0.0679	0.1076	0.1076	TRUE	NA
FBtr0074745	234	106	121	537	281	306	121	159	170	274	386	380	248.34	150	347	2.303	1.203	6.318	2.64143762055517e-10	1.83253619393104e-08	0	0.0522	0.0211	0.0211	TRUE	NA
FBtr0302579	130	59	46	556	195	163	67	88	65	284	268	202	162.39	73	251	3.447	1.785	6.303	2.9110407225503e-10	2.01168833682177e-08	0.0298	0.0661	0.0481	0.0481	TRUE	NA
FBtr0089582	923	692	452	2288	1963	1806	478	1037	637	1168	2696	2241	1375.9	717	2035	2.771	1.47	6.296	3.04947266427998e-10	2.0991525643493e-08	0.0461	0.0307	0.0383	0.0383	TRUE	NA
FBtr0301838	2821	773	908	4828	2028	2379	1460	1158	1279	2465	2785	2951	2016.41	1299	2734	2.104	1.073	6.264	3.76212888880621e-10	2.56972286377879e-08	0.014	0.0292	0.0205	0.0205	TRUE	NA
FBtr0334586	2040	524	374	4261	1520	1523	1056	785	527	2176	2087	1889	1420	789	2051	2.66	1.412	6.207	5.38566445613591e-10	3.59538829786794e-08	0.042	0.0305	0.0362	0.0362	TRUE	NA
FBtr0076427	1783	483	522	3247	971	1009	923	724	735	1658	1333	1252	1104.12	794	1414	1.781	0.832	6.203	5.54094508044228e-10	3.6713430493672e-08	0	0.0318	0.0119	0.0119	TRUE	NA
FBtr0080892	451	135	163	913	374	393	233	202	230	466	514	488	355.43	222	489	2.196	1.135	6.157	7.43599120044205e-10	4.87222667877853e-08	0.0011	0.0443	0.0209	0.0209	TRUE	NA
FBtr0071246	149	35	38	544	103	130	77	52	54	278	141	161	127.26	61	193	3.134	1.648	6.154	7.53190540548393e-10	4.91686120031056e-08	0.0067	0.0771	0.0389	0.0389	TRUE	NA
FBtr0345070	335	70	59	817	234	206	173	105	83	417	321	256	225.9	120	331	2.801	1.486	6.12	9.35863564226895e-10	6.04246799807956e-08	0.016	0.0548	0.0356	0.0356	TRUE	NA
FBtr0301492	66	28	31	224	112	115	34	42	44	114	154	143	88.44	40	137	3.418	1.773	6.11	9.93743175874535e-10	6.3928401906896e-08	0	0.0996	0.0437	0.0437	TRUE	NA
FBtr0076808	1109	486	609	2226	1041	1204	574	728	858	1137	1429	1494	1036.61	720	1353	1.889	0.918	6.077	1.22239720404789e-09	7.77893127223427e-08	0.0033	0.0322	0.0153	0.0153	TRUE	NA
FBtr0071004	32	11	14	166	60	92	17	16	20	85	82	114	55.68	18	94	5.305	2.407	6.073	1.25862779624157e-09	7.98078291874898e-08	0	0.1429	0.0777	0.0777	TRUE	NA
FBtr0331507	842	230	236	1530	551	611	436	345	332	781	757	758	568.1	371	765	2.068	1.049	6.047	1.47994425801432e-09	9.31732877883675e-08	0	0.0374	0.0194	0.0194	TRUE	NA
FBtr0100575	811	555	579	3419	1538	1296	420	831	816	1746	2112	1608	1255.38	689	1822	2.769	1.469	6.039	1.55183303132071e-09	9.73527594223219e-08	0.0521	0.0311	0.0416	0.0416	TRUE	NA
FBtr0301837	1303	1051	824	3422	2302	2112	674	1574	1161	1747	3161	2620	1823	1136	2509	2.263	1.178	6.019	1.75001113319754e-09	1.09012137173935e-07	0.0247	0.0295	0.0269	0.0269	TRUE	NA
FBtr0077008	1615	457	668	3446	1355	1338	836	685	941	1760	1861	1660	1290.26	821	1760	2.144	1.101	6.003	1.9372810898064e-09	1.19001526943628e-07	0.0169	0.031	0.0232	0.0232	TRUE	NA
FBtr0075966	766	321	371	1473	660	838	396	481	523	752	906	1040	682.99	467	899	1.925	0.945	5.999	1.9911583070688e-09	1.20635553460117e-07	0.0029	0.0355	0.0161	0.0161	TRUE	NA
