"ID","control_rep1","control_rep2","control_rep3","exper_rep1","exper_rep2","exper_rep3","padj","log2FoldChange","pvalue","foldChange","log10padj"
"5430405H02Rik",9.96540324282627,9.91956485034102,12.9595574941912,25.0586370208801,28.9636416231324,26.9209225557468,0.0090407919055958,1.30142895476768,0.00274414276541747,2.46472887280387,2.0437935269176
"AK210432",17.9377258370873,5.95173891020461,4.98444519007355,25.0586370208801,45.9423280918651,5.98242723461039,0.0480288338436625,1.41495072507796,0.0198360302880073,2.66650627870967,1.31849795805
"Hsd17b10",3553.66279639185,3108.79162409688,3489.11163305148,7532.62628847654,7541.53303090595,6524.8339705484,6.82400400132271e-22,1.08926588072623,8.38123802667982e-25,2.12765742516598,21.1659607271876
"Cd63",117.59175826535,87.292170683001,99.6889038014709,141.330712797764,392.507281306587,464.635181888074,0.00396931825978915,1.71297422110482,0.00103449930573232,3.2783598504291,2.40128407798149
"Btbd19",14.9481048642394,16.8632602455797,17.9440026842648,38.0891282717377,37.9523579889321,23.9297089384416,0.0249942325323432,1.00649649660149,0.00917253338327704,2.00902636434023,1.60216019406184
"Adap1",21.9238871342178,16.8632602455797,21.9315588363236,32.0750553867265,49.9373131433317,46.8623466711147,0.0065370230720185,1.08609937543292,0.00188087276468296,2.12299264842066,2.18461998221587
"Msln",10.9619435671089,5.95173891020461,16.9471136462501,27.0633279825505,28.9636416231324,26.9209225557468,0.0118935315210913,1.29317611302457,0.00379116664305319,2.45066980431889,1.924689172093
"Gm16844",23.9169677827831,22.8149991557843,40.8724505586031,27.0633279825505,84.8934323436638,63.8125571691775,0.019786168193973,1.00496991028788,0.00696639017719512,2.00690163943953,1.70363830348645
"Cyp8b1",6041.02744580129,4018.41572087315,4667.43447598487,12561.3935658268,9740.77230173827,8335.51528022381,7.89360980636699e-10,1.05685711434969,2.42373182460298e-11,2.08039447893659,9.10272434527391
"4931408D14Rik",216.24925036933,196.407384036752,276.138263530074,479.121139839227,486.38943001605,449.679113801548,1.47790547717861e-10,1.03892991342953,3.56981999318504e-12,2.05470305822441,9.83035334134881
"9430037G07Rik",61.7855001055229,68.444997467353,52.8351190147796,199.466750686205,96.8783874980634,86.7451949018506,0.000768549319804696,1.0650622336649,0.000156252187101863,2.09226013165071,3.1143282574658
"Dtx3",56.8027984841098,35.7104334612277,50.8413409387502,78.1829475051458,99.8746262866633,110.674903840292,0.000350522550415924,1.01049097781026,6.28546946213767e-05,2.01459659074366,3.45528403702352
"Acaa1b",24027.5837587784,15670.9285505687,22279.4731105907,37698.213534212,45969.2942409625,41725.4358189959,4.73288777568075e-11,1.01663063797852,9.9982399584511e-13,2.0231883545187,10.3248737932249
"AK087850",19.9308064856525,14.8793472755115,17.9440026842648,36.0844373100673,55.9297907205315,42.8740618480411,0.000682906367488756,1.35467703741776,0.000136547723688491,2.55739859767692,3.16563883785659
"Mmp7",3.98616129713051,0.991956485034102,4.98444519007355,22.0516005783744,36.9536117260654,32.9033497903571,1.52078168533505e-07,3.20698185178842,9.51344638987946e-09,9.23416717929056,6.81793312628847
"Psmd9",459.405089494291,384.879116193232,510.407187463531,1126.63632045877,1101.6171279419,853.492952137749,2.51713513483038e-14,1.18581324681393,1.89614699422251e-16,2.2749159546277,13.5990934683071
"G0s2",3498.8530785563,2448.14860506416,2672.65951091744,8571.05620662181,7791.21959662261,6870.81767895003,1.92598581864137e-22,1.43048382139519,2.05009544275263e-25,2.69537092025114,21.7153469149833
"Ppp1r3g",16.9411855128047,9.91956485034102,17.9440026842648,157.368240491127,257.676535819591,84.7510524903138,6.30200635089063e-08,3.47981128282523,3.43661363276276e-09,11.1564898685479,7.20052116349852
"AK159995",188.346121289417,157.721081120422,249.222259503677,414.971029065774,462.419519707251,405.807980747738,6.69172290384062e-10,1.10820244085404,1.99990081053126e-11,2.15576876915645,9.17446205094702
"Marveld3",12.9550242156742,8.92760836530692,9.96889038014709,36.0844373100673,18.976178994466,17.9472817038312,0.0308256235901204,1.19654688518444,0.0117845604308746,2.29190442793251,1.51108812903851
"Ppp1r14a",9.96540324282627,14.8793472755115,15.9502246082353,20.046909616704,33.9573729374655,32.9033497903571,0.0266445216587999,1.09120365665622,0.00991124718708982,2.13051713796035,1.5743920721132
"Lamb3",298.962097284788,136.889994934706,272.150707378016,716.67701879717,715.102324212509,816.601317524318,1.01413160013672e-05,1.66711128583961,1.11518770079719e-06,3.17578068595318,4.99390568454435
"Gm10872",7.97232259426102,7.93565188027282,11.9626684561765,19.0445641358688,28.9636416231324,26.9209225557468,0.00780202578032239,1.42713349385947,0.00230906368635308,2.68911880335594,2.10779261897767
"Dpt",62.7820404298055,59.5173891020461,72.7728997750738,60.1407288501121,157.801909532928,176.481603421006,0.00239962462098495,1.01594540646558,0.000580405398377921,2.02222763642192,2.61985669069897
"Pf4",7.97232259426102,6.94369539523871,8.97200134213238,17.0398731741984,21.9724177830659,19.941424115368,0.0268540706789775,1.30354653951025,0.0100067858560572,2.46834925299566,1.57098987236968
"Gm15441",172.401476100895,32.7345640061254,145.545799550148,877.052295730802,875.900472534037,605.222221901418,0.000524952175179074,2.74947828185972,0.000100468390116604,6.72473903198305,3.2798802604072
"AK186650",2.98962097284788,2.97586945510231,8.97200134213238,27.0633279825505,31.9598804117323,14.956068086526,0.000265327423137262,2.30869851843365,4.53617996815363e-05,4.9543593650374,3.57621786082921
"Ltb",12.9550242156742,9.91956485034102,8.97200134213238,27.0633279825505,43.9448355661319,37.8887058191991,0.000132810154544243,1.77395728925454,2.0672406762352e-05,3.41990746428055,3.87676871793538
"Cyp2a4",30.8927500527614,13.8873907904774,18.9408917222795,48.1125830800897,125.842029121196,129.619256749892,1.30183769175283e-08,2.2526663455604,5.71346108883582e-10,4.76562801625901,7.88544315860202
"AK171116",66.768201726936,83.3243447428646,93.7075695733827,150.35182212528,258.675282082458,149.56068086526,3.02888355040927e-06,1.19610305827451,2.81733539119376e-07,2.29119946092174,5.51871742339439
"Fuom",207.280387450786,177.560210821104,210.343587021104,435.017938682478,457.425788392918,381.878271809297,4.0492120444437e-12,1.09837433404596,5.66949365102655e-14,2.14113288151137,11.392629480006
"Ms4a7",19.9308064856525,5.95173891020461,11.9626684561765,27.0633279825505,48.938566880465,63.8125571691775,7.72393088839363e-05,1.88610307170167,1.101069653377e-05,3.69635436217537,4.11216162082267
"mFLJ00061",31.8892903770441,47.6139112816369,67.7884545850002,164.384658856973,239.699103087992,166.510891363322,2.57248617963172e-13,1.95386221345202,2.58322523587352e-15,3.87410273779709,12.5896469497534
"Golt1a",287.003613393397,245.013251803423,354.892497533237,745.74503774139,738.073488258442,601.233937078344,6.78866981930286e-14,1.23328311883634,6.05883083848368e-16,2.35101398166345,13.1682153136031
"Clec7a",272.055508529157,282.707598234719,191.402695298824,349.818572811486,462.419519707251,706.923484889794,0.00932155387102529,1.0257117979244,0.00284996988081622,2.0359636416608,2.03051168621231
"2810008D09Rik",54.8097178355445,47.6139112816369,52.8351190147796,104.243930006861,124.843282858329,96.7159069595346,2.43654368356608e-05,1.06940156028799,3.02847237505389e-06,2.0985626886053,4.61322579796558
"Agap2",53.8131775112619,35.7104334612277,69.7822326610297,202.473787128711,123.844536595463,152.551894482565,5.84148580289699e-09,1.58804011842409,2.29106009955593e-10,3.00640655703973,8.23347667447523
"Nt5dc2",61.7855001055229,28.766738065989,58.8164532428679,133.311948951082,128.838267909796,122.639758309513,4.96602434174955e-07,1.36555614286478,3.61483307935425e-08,2.57675637846462,6.30399115601351
"Tmem107",14.9481048642394,6.94369539523871,9.96889038014709,26.0609825017153,33.9573729374655,24.92678014421,0.0053360418027931,1.41517280143665,0.00148638452575961,2.66691676988558,2.27278077679554
"Cib3",5.97924194569576,0,8.97200134213238,43.1008556759137,27.9648953602657,28.9150649672835,2.68135009399204e-06,2.74279298688222,2.44138320193167e-07,6.69364939706101,5.57164647808629
"Eif4ebp3",186.353040640851,157.721081120422,251.216037579707,798.869348225656,543.317966999448,348.974922018939,0.000661616385498512,1.50635617850957,0.000131586522588708,2.84091600759058,3.17939374764616
"AK075572",19.9308064856525,11.9034778204092,26.9160040263972,51.1196195225953,48.938566880465,44.8682042595779,0.000830325452217789,1.30306937613065,0.000170987350554961,2.46753299517033,3.0807516493123
