"ID","control_rep1","control_rep2","control_rep3","exper_rep1","exper_rep2","exper_rep3","padj","log2FoldChange","pvalue","foldChange","log10padj"
"Gpr12",11.9584838913915,17.8552167306138,13.9564465322059,3.00703644250561,0.998746262866633,2.99121361730519,0.0011337230952315,-2.64547655403708,0.000243769495462043,0.159820396732479,2.94549300619967
"Fat1",511.225186356988,483.082808211608,412.71206173809,216.506623860404,150.810685692862,171.496247392164,1.17279062005325e-15,-1.38490473137267,6.04976738420986e-18,0.382914784285605,14.9307795161642
"Trhde",18.9342661613699,31.7426075210913,22.9284478743383,6.01407288501121,7.98997010293307,10.9677832634524,0.0049607036361439,-1.5592948354929,0.00136436612738945,0.339316893593577,2.30445671794103
"Arhgap5",686.61628343073,828.283665003475,616.07742549309,378.886591755706,269.661490973991,340.001281167024,2.92802243195097e-11,-1.10820467287433,5.75391290975381e-13,0.463870924929451,10.5334256004158
"AK049600",206.283847126504,192.439558096616,111.651572257647,85.1993658709922,51.9348056690649,45.8652754653463,2.16046662288572e-07,-1.4800356502482,1.42049840184822e-08,0.358479953543326,6.66545243872953
"Zhx3",328.858307013267,347.184769761936,263.178706035883,146.34244020194,109.86208891533,125.630971926818,4.24994552172823e-12,-1.2986483012798,5.98534864273524e-14,0.406506886746872,11.3716166369531
"Heg1",61.7855001055229,62.4932585571484,67.7884545850002,24.0562915400449,26.9661490973991,37.8887058191991,0.000648154954789085,-1.11089171899522,0.000128484659423923,0.463007760855753,3.18832115467732
"BC147413",27.9031290799136,31.7426075210913,12.9595574941912,8.01876384668162,4.99373131433317,3.98828482307359,0.000703991925032442,-2.09524231245155,0.000141052013473707,0.234028751511346,3.15243232229818
"Eif2c3",52.8166371869792,65.4691280122507,33.8942272925001,13.0304912508576,14.9811939429995,24.92678014421,0.000221363221033606,-1.52318226194624,3.71023101167438e-05,0.347917641230705,3.65489453444651
"AW011738",16.9411855128047,24.7989121258526,18.9408917222795,8.01876384668162,8.9887163657997,5.98242723461039,0.0179395599049643,-1.40055254072846,0.00620165576997946,0.378784042567239,1.74618821531589
"N4bp2",239.169677827831,276.755859324514,195.390251450883,77.1806020243106,49.9373131433317,68.7979131980195,7.48358091511303e-17,-1.86043649585739,2.75739901072698e-19,0.275392944610399,16.1258905412348
"Sh3pxd2a",626.823863973773,535.656501918415,448.600067106619,258.605134055482,238.700356825125,277.185795203615,8.94096380396471e-11,-1.05669742805181,1.99859421803191e-12,0.480731275899317,10.0486156632866
"mKIAA1554",22.9204274585004,18.8471732156479,13.9564465322059,5.01172740417601,0.998746262866633,3.98828482307359,0.000526457302121964,-2.47898191945046,0.000100868753538475,0.179370939774814,3.27863684613999
"Syne1",455.418928197161,410.669984804118,384.799168673678,184.431568473677,157.801909532928,213.373238034437,1.85196597441394e-12,-1.1707752852791,2.39589473476953e-14,0.444182578578367,11.7323669967362
"Huwe1",2228.26416509595,2296.37926285395,1685.73936328287,1068.50028257033,820.969428076372,942.232289451136,5.21242498868271e-14,-1.13303979671279,4.39596965392876e-16,0.455954005104632,13.2829601818476
"Ncam2",25.9100484313483,40.6702158863982,28.9097821024266,12.0281457700224,7.98997010293307,11.9648544692208,0.00114207215466049,-1.57830143622244,0.000246125760342782,0.334875924432443,2.94230645705254
"Acss3",305.937879554767,290.643250114992,220.312477401251,99.232202602685,69.9122384006643,158.534321717175,1.44181806789839e-07,-1.31776545063824,8.92503446598858e-09,0.401155796672728,6.84108953649077
"Mapk8",197.31498420796,244.021295318389,203.365363755001,86.2017113518274,72.9084771892642,100.704191782608,1.6760622389932e-10,-1.3111593374621,4.1308010639233e-12,0.402996904572416,9.77570985828961
"Sos1",552.083339652576,589.222152110257,464.550291714855,291.682534923044,241.696595613725,267.215083145931,8.56679217194541e-11,-1.00427136007543,1.90794028557206e-12,0.498521848650475,10.0671817688377
"Slc30a10",472.360113709965,406.702158863982,371.839611179487,160.375276933632,161.796894584395,168.505033774859,9.92994853318874e-17,-1.35009685149105,3.90270637511716e-19,0.39226571434993,16.0030530024422
"F830016B08Rik",420.540016847269,411.661941289152,189.408917222795,117.274421257719,78.900954766464,78.7686252557035,5.18529346457764e-05,-1.89370056912196,7.07760927327513e-06,0.269115880311866,4.28522665944079
"Plxna2",288.996694041962,260.884555563969,213.334254135148,89.208747794333,84.8934323436638,101.701262988377,1.06649639450568e-13,-1.46841166836357,9.95501424495597e-16,0.361379940325657,12.9720406084273
